ID,Policy Start Date,Policy End Date,Gender,Age,First Transaction Date,No_Pol,Car_Category,Subject_Car_Colour,Subject_Car_Make,LGA_Name,State,ProductName,target,
ID_2LDU1GQ,2/15/2010,2/14/2011,Joint Gender,47,2/15/2010,1,Saloon,Black,TOYOTA,Lekki,Lagos,Car Classic,0,
ID_2LHEZPD,5/10/2010,5/9/2011,Male,35,5/10/2010,1,Truck,Orange,Mercedes,Victoria Island,Lagos,CVTP,0,
ID_2M9KI2P,6/17/2010,6/16/2011,Entity,9,6/17/2010,1,Saloon,Blue,TOYOTA,Ifo,Benue,Car Classic,1,
ID_2N317ZT,8/28/2010,8/27/2011,Male,66,8/28/2010,3,Saloon,Black,TOYOTA,Eti-Osa,Eti-Osa,Car Classic,0,
ID_2N8DMW5,9/14/2010,9/13/2011,Male,43,9/14/2010,1,Saloon,Grey,TOYOTA,Victoria Island,Lagos,Car Plus,1,
ID_2NNS6XB,6/24/2010,6/23/2011,Male,54,6/24/2010,1,Saloon,Black,Mercedes,Abuja Municipal,Abuja-Municipal,Car Classic,0,
ID_2OPJN9F,11/26/2010,11/25/2011,Male,66,11/26/2010,2,JEEP,Black,TOYOTA,Eti-Osa,Eti-Osa,Car Classic,1,
ID_2POQK63,7/31/2010,7/30/2011,Male,12,7/31/2010,2,JEEP,Black,Lexus,Lekki,Lagos,Customized Motor,0,
ID_2QSOUCZ,4/4/2010,4/3/2011,Female,28,4/4/2010,1,Saloon,Silver,TOYOTA,Abuja Municipal,Abuja-Municipal,Car Classic,0,
ID_2RJOHLV,11/22/2010,11/21/2011,Female,58,11/22/2010,2,JEEP,Black,TOYOTA,Obia/Akpor,Obia-Akpor,Car Classic,0,
ID_2S28MB7,7/30/2010,7/29/2011,Male,54,7/30/2010,1,JEEP,Blue,Nissan,Ikeja,Lagos,Car Classic,0,
ID_2S32R1Z,12/5/2010,12/4/2011,Female,40,12/5/2010,4,Saloon,Black,Mercedes,Victoria Island,Lagos,Customized Motor,0,
ID_2SDWXIZ,7/10/2010,7/9/2011,Female,81,7/10/2010,2,Saloon,Silver,TOYOTA,Ikoyi,Lagos,Car Classic,0,
ID_2SSN4XW,4/30/2010,4/29/2011,Female,40,4/30/2010,1,Saloon,Black,TOYOTA,Eti-Osa,Eti-Osa,Car Classic,0,
ID_2SVHNS2,7/16/2010,7/15/2011,Male,28,7/16/2010,2,Saloon,Black,TOYOTA,Lekki,Lagos,Car Plus,1,
ID_2SWIGKH,3/4/2007,8/3/2037,Male,37,3/4/2007,1,Saloon,Gold,TOYOTA,Bekwara,Benue,CarSafe,0,
ID_2TN8JI2,3/27/2010,3/26/2011,Female,29,3/27/2010,1,Saloon,Blue,TOYOTA,Lekki,Lagos,Car Classic,1,
ID_2TQS6E8,7/25/2010,7/15/2011,Male,48,7/25/2010,2,Truck,Blue,Mack,Alimosho,Lagos,CVTP,0,
ID_2UQQB28,12/29/2010,12/28/2011,Male,48,12/29/2010,1,JEEP,Black,Range Rover,Oguta,Imo,Customized Motor,0,
ID_2UR0A1V,3/21/2010,3/20/2011,Female,37,3/21/2010,1,Saloon,Black,TOYOTA,Ifako-Ijaye ,Ifako-Ijaye,Car Classic,0,
ID_2VKC7RK,6/20/2010,1/11/2011,Male,33,6/20/2010,1,Saloon,Ash,TOYOTA,Ikeja,Lagos,Car Classic,1,
ID_2VRM30S,1/18/2010,1/17/2011,Female,56,1/18/2010,1,Saloon,Black,Mercedes,Abuja Municipal,Abuja-Municipal,Car Classic,0,
ID_2W7AX2D,2/10/2010,2/9/2011,Joint Gender,64,2/10/2010,2,Saloon,Black,Honda,Ikeja,Lagos,Car Classic,0,
ID_2WEXEBY,4/18/2010,4/17/2011,Male,120,4/18/2010,1,Bus,White,Scania,Victoria Island,Lagos,CVTP,0,
ID_2XSRQKE,2/27/2010,2/26/2011,Male,40,2/27/2010,1,Saloon,Silver,Mercedes,Bwari,Benue,Car Classic,0,
ID_2XWOISY,12/30/2010,6/29/2011,Male,36,12/30/2010,1,JEEP,Blue,Lexus,Eti-Osa,Eti-Osa,Car Classic,0,
ID_2YKGBYO,6/13/2010,6/12/2011,Male,55,6/13/2010,1,Truck,White,Mack,Egbeda,Benue,CVTP,0,
ID_2Z0MRCL,10/14/2010,8/22/2011,Male,78,10/14/2010,2,JEEP,Black,Hyundai,Epe,Lagos,Car Classic,0,
ID_30QC56U,8/23/2010,7/31/2011,Female,26,8/23/2010,1,Saloon,Brown,Peugeot,Ikeja,Lagos,Car Classic,0,
ID_30ZJPKM,5/27/2010,5/26/2011,Male,37,5/27/2010,1,Saloon,White,Mercedes,Victoria Island,Lagos,Car Classic,0,
ID_314CQGD,4/8/2010,4/7/2011,Male,45,4/8/2010,1,Saloon,Black,Hyundai,Obia/Akpor,Obia-Akpor,Car Plus,0,
ID_31C21H5,1/8/2010,1/7/2011,Male,40,1/8/2010,1,Saloon,Black,TOYOTA,Osogbo,Osun,Car Classic,0,
ID_31ZUBVK,4/3/2010,4/2/2011,Male,64,4/3/2010,2,Saloon,Green,TOYOTA,Idanre,Benue,Car Classic,0,
ID_324WHS2,1/14/2010,1/13/2011,Entity,40,1/14/2010,4,Saloon,Black,Nissan,Ibeju/Lekki,Ibeju-Lekki,Car Classic,0,
ID_32RJKC5,6/6/2010,6/5/2011,Male,42,6/6/2010,1,Saloon,Grey,TOYOTA,Lekki,Lagos,Car Classic,0,
ID_33GXJWV,8/2/2010,8/1/2011,Male,38,8/2/2010,2,Saloon,Blue,TOYOTA,Ajah,Lagos,Car Classic,0,
ID_36CH990,9/27/2010,6/13/2011,Male,40,9/27/2010,1,Saloon,Green,TOYOTA,Ibadan South West,Ibadan-West,Car Classic,0,
ID_36E26TX,5/14/2010,5/13/2011,Male,41,5/14/2010,1,JEEP,Gold,TOYOTA,Alimosho,Lagos,Car Classic,0,
ID_382U9F1,12/9/2010,12/8/2011,Female,37,12/9/2010,1,JEEP,Gold,ACURA,Ikeja,Lagos,Car Classic,0,
ID_38PFYH3,10/3/2010,10/2/2011,Female,42,10/3/2010,2,JEEP,Black,Kia,Victoria Island,Lagos,Car Classic,0,
ID_39L9D4B,2/20/2010,2/19/2011,Female,67,2/20/2010,1,Saloon,Black,Kia,Ibeju/Lekki,Ibeju-Lekki,Car Classic,0,
ID_39R912D,11/1/2010,2/11/2011,Male,38,11/1/2010,2,JEEP,White,TOYOTA,Ikeja,Lagos,Car Classic,1,
ID_3B2RVTC,1/19/2010,1/18/2011,Male,39,1/19/2010,2,Saloon,Dark Grey,TOYOTA,Yaba,Benue,Car Classic,0,
ID_3BDM8BR,6/3/2010,5/25/2011,Female,40,6/3/2010,1,Saloon,Silver,TOYOTA,Ikeja,Lagos,Car Classic,1,
ID_3BUZWFU,2/26/2010,2/25/2011,Female,37,2/26/2010,1,Mini Bus,Blue,TOYOTA,Lagos Mainland,Lagos,Car Classic,0,
ID_3CQ5JD6,7/26/2010,7/7/2011,Female,53,7/26/2010,3,JEEP,Green,TOYOTA,Ikoyi,Lagos,Car Classic,0,
ID_3DB4063,11/15/2010,11/19/2011,Male,31,11/15/2010,1,Saloon,Black,TOYOTA,Surulere,Lagos,Car Classic,1,
ID_3EJAV7O,8/30/2010,8/29/2011,Female,66,8/30/2010,3,Mini Bus,Red,TOYOTA,Ikeja,Lagos,Car Classic,0,
ID_3FBAA6M,10/25/2010,10/23/2011,Female,35,10/25/2010,1,JEEP,Grey,TOYOTA,Kano Municipal,Kano-Municipal,Car Classic,0,
ID_3FHENZC,6/7/2010,6/6/2011,Female,57,6/7/2010,1,JEEP,Black,Nissan,Lagos Island,Lagos,Car Classic,0,
ID_3FJRT90,10/24/2010,10/23/2011,Female,49,10/24/2010,1,JEEP,Black,TOYOTA,Ifo,Benue,Car Classic,0,
ID_3GMJR1Z,5/14/2010,5/13/2011,Entity,120,5/14/2010,3,Saloon,Silver,TOYOTA,Lagos Island,Lagos,Car Classic,0,
ID_3H5FSTB,3/25/2010,3/21/2011,Male,58,3/25/2010,1,Saloon,Silver,TOYOTA,Lekki,Lagos,Car Classic,0,
ID_3I1TWTF,5/22/2010,5/21/2011,Male,32,5/22/2010,1,Saloon,Red,TOYOTA,OGBA,Benue,Car Classic,0,
ID_3JDU2UR,8/19/2010,8/18/2011,Female,53,8/19/2010,1,JEEP,Black,Ford,Abuja Municipal,Abuja-Municipal,Car Classic,0,
ID_3JWD0YS,1/11/2010,1/10/2011,Male,38,1/11/2010,1,Saloon,Black,Honda,Lagos Mainland,Lagos,Car Classic,1,
ID_3KEOPZN,10/24/2010,10/23/2011,Male,48,10/24/2010,2,Saloon,Blue,TOYOTA,Surulere,Lagos,Car Classic,1,
ID_3KHGBJW,12/12/2010,12/11/2011,Male,42,12/12/2010,1,Saloon,Black,Volkswagen,Surulere,Lagos,Car Classic,0,
ID_3KR36PL,11/7/2010,11/6/2011,Male,43,11/7/2010,1,JEEP,Black,Volkswagen,Eti-Osa,Eti-Osa,Car Classic,0,
ID_3L5O75Z,2/16/2010,2/15/2011,Female,64,2/16/2010,2,JEEP,Brown,Ford,Port Harcourt,Rivers,Car Plus,0,
ID_3LCJUS2,2/4/2010,2/3/2011,Female,25,2/4/2010,1,Saloon,Grey,TOYOTA,Ajah,Lagos,Car Classic,1,
ID_3LP42GM,1/21/2010,1/20/2011,Male,43,1/21/2010,2,JEEP,White,TOYOTA,Ikeja,Lagos,Car Plus,0,
ID_3MVPRL7,1/5/2010,1/4/2011,Female,44,1/5/2010,2,JEEP,Black,Ford,Abuja Municipal,Abuja-Municipal,Car Classic,1,
ID_3OCZBVT,12/6/2010,12/5/2011,Female,66,12/6/2010,2,Saloon,Black,TOYOTA,Ilorin West,Ilorin-West,Car Classic,0,
ID_3OEQCH8,12/10/2010,12/9/2011,Male,44,12/10/2010,2,Saloon,Black,TOYOTA,Surulere,Lagos,Car Classic,0,
ID_3OIUB5H,5/7/2010,5/6/2011,Male,78,5/7/2010,2,JEEP,As Attached,TOYOTA,Lagelu Ogbomosho North,Lagelu-North,Car Classic,0,
ID_3OMR03Y,8/7/2010,8/6/2011,Female,35,8/7/2010,1,Saloon,Black,Mercedes,Ajah,Lagos,Car Classic,0,
ID_3OOFTZ8,9/20/2010,9/19/2011,Male,37,9/20/2010,1,JEEP,Gold,TOYOTA,Ikeja,Lagos,Car Classic,0,
ID_3OZH03R,10/15/2010,10/14/2011,Male,48,10/15/2010,1,JEEP,Black,TOYOTA,Lagos Mainland,Lagos,Car Classic,0,
ID_3P8WLFG,6/14/2010,6/13/2011,Male,45,6/14/2010,3,Saloon,Black,TOYOTA,Abuja Municipal,Abuja-Municipal,Car Classic,1,
ID_3POLFSE,11/2/2010,6/1/2011,Male,40,11/2/2010,1,Saloon,Black,Honda,Lagos Island,Lagos,Car Classic,0,
ID_3QOZW9J,3/15/2010,3/14/2011,Male,-2,3/15/2010,1,Saloon,Black,TOYOTA,Ibadan South East,Ibadan-East,Customized Motor,0,
ID_3R83R1V,3/22/2010,3/21/2011,Female,43,3/22/2010,3,JEEP,Black,Honda,Katcha,Benue,Car Classic,1,
ID_3RADK7P,5/23/2010,5/22/2011,Male,34,5/23/2010,2,JEEP,Black,TOYOTA,Warri Central,Warri-Central,Car Classic,1,
ID_3RKXSRC,12/11/2010,12/10/2011,Male,43,12/11/2010,1,Saloon,Black,Honda,Surulere,Lagos,Car Classic,1,
ID_3S5WX4B,6/26/2010,6/25/2011,Female,31,6/26/2010,1,Saloon,Grey,TOYOTA,OGBA,Benue,Car Classic,0,
ID_3SA6ZP7,12/27/2010,4/19/2011,Male,43,12/27/2010,1,Saloon,Grey,TOYOTA,GBAGADA,Benue,Car Classic,1,
ID_3SE763H,9/3/2010,9/2/2011,Male,37,9/3/2010,4,Saloon,Blue,TOYOTA,Isolo,Benue,Car Classic,0,
ID_3SR01YI,5/23/2010,5/21/2011,Female,45,5/23/2010,1,JEEP,Black,TOYOTA,Eti-Osa,Eti-Osa,Car Classic,0,
ID_3THA8PW,11/13/2010,11/12/2011,Female,38,11/13/2010,1,Saloon,Blue,TOYOTA,Yaba,Benue,Car Classic,0,
ID_3U5N5DZ,11/25/2010,11/24/2011,Male,46,11/25/2010,1,JEEP,Red,ACURA,Abuja Municipal,Abuja-Municipal,Car Classic,0,
ID_3U7GP0U,7/2/2010,7/1/2011,Male,120,7/2/2010,1,Truck,Red,Iveco,Victoria Island,Lagos,CVTP,1,
ID_3V944T3,2/27/2010,2/26/2011,Male,33,2/27/2010,2,JEEP,White,Lexus,ISHERI,Benue,Car Classic,0,
ID_3VWBOTL,4/10/2010,4/9/2011,Male,41,4/10/2010,1,Saloon,Wine,TOYOTA,Ikeja,Lagos,Car Classic,0,
ID_3W3MVBQ,5/13/2010,5/12/2011,Male,42,5/13/2010,1,Saloon,Silver,TOYOTA,GBAGADA,Benue,Car Classic,0,
ID_3WCZUB0,7/16/2010,7/14/2011,Male,38,7/16/2010,1,JEEP,White,Ford,Eti-Osa,Eti-Osa,Car Classic,0,
ID_3WDR2F8,2/6/2010,2/5/2011,Female,32,2/6/2010,1,Saloon,Grey,TOYOTA,Ajah,Lagos,Car Classic,1,
ID_3WNBN7X,9/25/2010,9/24/2011,Female,34,9/25/2010,1,Saloon,Black,Honda,Ikeja,Lagos,Car Classic,0,
ID_3WPAQ7G,4/10/2010,4/9/2011,Female,37,4/10/2010,2,Saloon,Black,TOYOTA,Ikeja,Lagos,Car Classic,0,
ID_3X9FBFY,10/3/2010,8/1/2011,Female,41,10/3/2010,1,JEEP,Black,TOYOTA,OGUN,Ogun,Car Classic,0,
ID_3XA6QAG,3/27/2010,3/26/2011,NO GENDER,36,3/27/2010,1,Saloon,Gold,TOYOTA,Festac,Benue,Car Classic,0,
ID_3XGE1JN,1/31/2010,1/30/2011,Female,48,1/31/2010,1,JEEP,Black,Hyundai,Abuja Municipal,Abuja-Municipal,Car Classic,0,
ID_3XN16VO,9/3/2010,9/2/2011,Male,42,9/3/2010,1,JEEP,Black,Ford,Lagos Mainland,Lagos,Car Classic,1,
ID_3XO3M7I,1/11/2010,1/10/2011,Male,34,1/11/2010,1,JEEP,Green,TOYOTA,Lagos Island,Lagos,Car Classic,0,
ID_3XZQP33,2/15/2010,2/14/2011,Male,41,2/15/2010,2,Saloon,Wine,TOYOTA,Oshodi,Lagos,Car Classic,0,
ID_3YJX8LG,12/27/2010,6/26/2011,Male,36,12/27/2010,1,JEEP,Silver,Lexus,Lagos Mainland,Lagos,Car Classic,0,
ID_3YW7I4D,1/22/2010,1/21/2011,Male,89,1/22/2010,1,Saloon,Blue,TOYOTA,Lagos Mainland,Lagos,Car Classic,0,
ID_3YWT8BH,8/22/2010,8/21/2011,Male,56,8/22/2010,1,Saloon,Gold,TOYOTA,Anthony Village,Lagos,Car Classic,0,
ID_3Z3O4YT,3/15/2010,3/14/2011,Female,36,3/15/2010,1,JEEP,Black,ACURA,Lekki,Lagos,Car Classic,0,
ID_3ZMR4D9,4/28/2010,4/27/2011,Male,52,4/28/2010,3,Saloon,As Attached,Mercedes,Victoria Island,Lagos,Car Classic,0,
ID_401TCKE,4/17/2010,4/15/2011,Male,59,4/17/2010,2,JEEP,Black,Nissan,Oyo,Oyo,Customized Motor,0,
ID_41QHYND,4/5/2010,4/4/2011,Female,44,4/5/2010,2,JEEP,As Attached,TOYOTA,Ketu,Lagos,Car Classic,1,
ID_41VSN9A,4/10/2010,4/9/2011,Female,34,4/10/2010,1,Saloon,Black,TOYOTA,AKUTE,Benue,Car Classic,0,
ID_43AT7YQ,3/6/2010,3/5/2011,Female,59,3/6/2010,1,Saloon,Black,TOYOTA,Yaba,Benue,Car Classic,0,
ID_43X7SGT,12/5/2010,11/27/2011,Entity,52,12/5/2010,1,JEEP,Blue,TOYOTA,Maryland,Lagos,Car Classic,0,
ID_44DYJ4U,7/31/2010,7/30/2011,Female,56,7/31/2010,1,Saloon,Black,Nissan,Ipaja,Lagos,Car Classic,0,
ID_45FHUOR,1/29/2010,1/28/2011,Male,53,1/29/2010,3,JEEP,Black,Mitsubishi,Lagos Island,Lagos,Car Classic,0,
ID_45NJSM8,7/16/2010,7/15/2011,Female,42,7/16/2010,1,Saloon,Blue,TOYOTA,Surulere,Lagos,Car Classic,0,
ID_45RKQBI,6/5/2010,5/26/2011,Female,56,6/5/2010,3,JEEP,Green,Range Rover,Ikoyi,Lagos,Customized Motor,0,
ID_46JIH3Y,4/29/2010,4/28/2011,Female,49,4/29/2010,1,Saloon,Black,TOYOTA,Kaduna North,Kaduna-North,Car Classic,1,
ID_46KXQVP,3/27/2010,3/26/2011,Female,32,3/27/2010,1,JEEP,Black,TOYOTA,Surulere,Lagos,Car Classic,1,
ID_4735B2N,10/31/2010,3/1/2011,Female,38,10/31/2010,3,JEEP,Black,TOYOTA,Lagos,Lagos,Car Classic,1,
ID_479P88Q,6/17/2010,6/11/2011,Entity,9,6/17/2010,1,JEEP,Blue,TOYOTA,Ifo,Benue,Car Classic,1,
ID_4833K0H,1/2/2010,1/1/2011,Male,64,1/2/2010,1,Saloon,Silver,Hyundai,Yaba,Benue,Car Classic,0,
ID_48THNIJ,2/26/2010,2/25/2011,Male,27,2/26/2010,1,Saloon,Blue,Honda,MAGODO,Benue,Car Classic,0,
ID_49CZH8U,10/22/2010,10/21/2011,Male,46,10/22/2010,1,Saloon,Black,Ford,Kaduna,Kaduna,Car Classic,0,
ID_49UXBG7,9/10/2010,9/9/2011,Female,53,9/10/2010,1,Saloon,Grey,TOYOTA,Olorunsogo,Benue,Car Classic,0,
ID_4BKYR2D,3/13/2010,3/12/2011,Male,72,3/13/2010,1,Saloon,Green,Nissan,Ibadan North West,Ibadan-West,Customized Motor,0,
ID_4BOLTMD,4/10/2010,4/9/2011,Male,48,4/10/2010,1,JEEP,Gold,TOYOTA,OGUN,Ogun,Car Classic,0,
ID_4BOWTNC,1/4/2010,1/3/2011,Female,27,1/4/2010,1,Saloon,Silver,TOYOTA,OJOTA,Benue,Car Classic,0,
ID_4CTPYA8,11/23/2010,11/22/2011,Female,58,11/23/2010,2,Saloon,Grey,TOYOTA,Lagos Island,Lagos,Car Classic,0,
ID_4CVF9UG,3/28/2010,3/27/2011,Male,41,3/28/2010,1,Saloon,Grey,Lexus,Ikorodu,Lagos,Car Classic,1,
ID_4DEAW41,9/13/2010,9/12/2011,Male,37,9/13/2010,1,Saloon,Grey,TOYOTA,Ikeja,Lagos,Car Classic,0,
ID_4DH1OWA,7/11/2010,6/11/2011,Male,36,7/11/2010,1,Saloon,Blue,Honda,Lekki,Lagos,Car Classic,0,
ID_4E49YY7,9/23/2010,9/22/2011,Female,32,9/23/2010,1,Saloon,As Attached,TOYOTA,Calabar,Cross-River,Car Classic,1,
ID_4EKZPSF,2/4/2010,2/3/2011,Female,64,2/4/2010,1,JEEP,Blue,Honda,Amuwo-Odofin,Amuwo-Odofin,Car Classic,0,
ID_4FS3VHM,10/31/2010,10/30/2011,Female,32,10/31/2010,1,Saloon,Silver,Hyundai,Ikeja,Lagos,Car Classic,0,
ID_4FSZG5Y,10/30/2010,10/29/2011,Male,46,10/30/2010,2,Saloon,Silver,TOYOTA,Victoria Island,Lagos,Car Classic,1,
ID_4FZ3VAP,4/1/2010,3/31/2011,Female,34,4/1/2010,1,Saloon,Black,TOYOTA,Abuja Municipal,Abuja-Municipal,Car Classic,0,
ID_4GMT4D1,2/18/2010,1/14/2011,Male,40,2/18/2010,1,Saloon,Black,TOYOTA,Shagamu,Ogun,Car Classic,0,
ID_4H7L0MM,10/21/2010,10/20/2011,Male,40,10/21/2010,1,Saloon,Black,TOYOTA,Eti-Osa,Eti-Osa,Car Classic,0,
ID_4J45KN3,2/11/2010,2/10/2011,Male,35,2/11/2010,1,Saloon,Silver,TOYOTA,Abeokuta,Ogun,Car Classic,0,
ID_4JBE8ZR,6/17/2010,6/16/2011,Male,64,6/17/2010,1,Saloon,Black,TOYOTA,Ife Central,Ife-Central,Car Classic,0,
ID_4JCN3L7,5/31/2010,5/30/2011,Female,53,5/31/2010,1,Saloon,Black,Honda,Olorunsogo,Benue,Car Classic,1,
ID_4JKPSXL,1/21/2010,1/20/2011,Female,35,1/21/2010,1,Saloon,Gold,TOYOTA,Eti-Osa,Eti-Osa,Car Classic,1,
ID_4KA6VAZ,2/20/2010,2/19/2011,Male,46,2/20/2010,1,JEEP,Black,ACURA,Eti-Osa,Eti-Osa,Car Classic,0,
ID_4KDYIVH,2/2/2010,2/1/2011,Male,69,2/2/2010,3,Saloon,Black,Honda,Eti-Osa,Eti-Osa,CarSafe,0,
ID_4KNMWPE,7/24/2010,7/23/2011,Male,39,7/24/2010,1,JEEP,As Attached,TOYOTA,Surulere,Lagos,Car Classic,0,
ID_4KSNWQY,4/24/2010,3/27/2011,NO GENDER,25,4/24/2010,1,Truck,As Attached,Iveco,Victoria Island,Lagos,CVTP,1,
ID_4KZ4SBF,5/8/2010,5/5/2011,Female,45,5/8/2010,2,Saloon,Black,Skoda,Eti-Osa,Eti-Osa,Car Classic,0,
ID_4L2M86Y,4/12/2010,4/11/2011,Female,33,4/12/2010,1,Saloon,Black,TOYOTA,Shomolu,Benue,Car Classic,0,
ID_4LIUCKO,12/10/2010,12/9/2011,Male,32,12/10/2010,1,JEEP,Black,TOYOTA,Surulere,Lagos,Car Classic,0,
ID_4M8QYZ3,2/1/2010,1/31/2011,Male,84,2/1/2010,1,Saloon,Black,TOYOTA,Lagos Mainland,Lagos,Car Classic,0,
ID_4MCYXJ0,3/12/2010,3/11/2011,Female,42,3/12/2010,2,Saloon,Black,TOYOTA,Maryland,Lagos,Car Classic,0,
ID_4MQNP4G,7/12/2010,7/10/2011,Male,45,7/12/2010,2,Saloon,Green,TOYOTA,Ebute-Metta,Lagos,Car Classic,0,
ID_4N7B57N,1/19/2010,1/18/2011,Female,40,1/19/2010,1,JEEP,Red,TOYOTA,Lagos Island,Lagos,Car Classic,0,
ID_4NDBMB4,2/26/2010,2/25/2011,Male,70,2/26/2010,2,Saloon,Grey,TOYOTA,OGBA,Lagos,Car Classic,0,
ID_4NSZYFC,6/21/2010,6/20/2011,Male,37,6/21/2010,2,Saloon,Silver,TOYOTA,Abuja,Abuja,Car Classic,0,
ID_4NWT14D,3/8/2010,3/7/2011,Entity,20,3/8/2010,1,Saloon,Black,TOYOTA,Ikoyi,Lagos,Car Classic,1,
ID_4OFCO0N,1/7/2010,1/6/2011,Male,47,1/7/2010,1,JEEP,Brown,TOYOTA,Victoria Island,Lagos,Car Classic,0,
ID_4OPBJ6T,1/23/2010,1/22/2011,Male,20,1/23/2010,2,Saloon,Silver,TOYOTA,Lagos Island,Lagos,Customized Motor,0,
ID_4PVS09F,1/8/2010,1/7/2011,Male,43,1/8/2010,1,Saloon,Black,Lexus,Lagos Island,Lagos,Car Plus,1,
ID_4Q14WYF,12/20/2010,12/18/2011,Male,62,12/20/2010,1,JEEP,Black,Jeep,Lagos Mainland,Lagos,Car Classic,0,
ID_4RMLNE8,10/10/2010,10/9/2011,Male,50,10/10/2010,1,Saloon,Black,TOYOTA,Ibeju/Lekki,Ibeju-Lekki,Car Classic,1,
ID_4RT856R,1/14/2010,1/13/2011,Male,44,1/14/2010,3,JEEP,Black,Hyundai,Nsit Ubium,Nsit-Ubium,Car Classic,0,
ID_4RYPCCX,2/6/2010,2/5/2011,Male,36,2/6/2010,1,JEEP,Black,TOYOTA,Bonny,Benue,Car Classic,0,
ID_4S0IOTE,1/24/2010,1/23/2011,Male,49,1/24/2010,1,Saloon,Silver,TOYOTA,Lekki,Lagos,Car Classic,0,
ID_4S1VB1L,3/25/2010,3/24/2011,Male,38,3/25/2010,1,Saloon,Black,TOYOTA,Eti-Osa,Eti-Osa,Car Classic,0,
ID_4SRT81J,11/6/2010,8/6/2011,Male,52,11/6/2010,3,Saloon,Black,TOYOTA,Apapa,Lagos,Car Classic,0,
ID_4TKS9WF,3/28/2010,3/27/2011,Female,56,3/28/2010,3,JEEP,Black,Mitsubishi,Ikoyi,Lagos,Customized Motor,0,
ID_4TPHV6K,9/3/2010,9/2/2011,Male,45,9/3/2010,2,JEEP,Black,Land Rover,Eti-Osa,Eti-Osa,Customized Motor,0,
ID_4U5WCL3,3/21/2010,3/3/2011,Female,36,3/21/2010,1,Saloon,Silver,TOYOTA,Lagos Mainland,Lagos,Car Classic,0,
ID_4U77288,1/3/2010,1/2/2011,Male,35,1/3/2010,1,Saloon,White,TOYOTA,Mushin,Lagos,Car Classic,1,
ID_4VA3HWV,2/18/2010,2/17/2011,Male,37,2/18/2010,1,Saloon,Blue,Honda,Abuja,Abuja,Car Classic,0,
ID_4VPHMUS,4/15/2010,2/21/2011,Male,44,4/15/2010,1,JEEP,Black,Mercedes,Eti-Osa,Eti-Osa,Car Classic,0,
ID_4VVRRXB,8/10/2010,8/9/2011,Male,48,8/10/2010,1,JEEP,Ash,TOYOTA,Victoria Island,Lagos,Car Classic,0,
ID_4WL1ZTN,9/4/2010,9/3/2011,Male,50,9/4/2010,2,Saloon,Black,TOYOTA,Ibeju/Lekki,Ibeju-Lekki,Car Classic,0,
ID_4WOCN4I,4/6/2010,4/5/2011,Male,75,4/6/2010,3,JEEP,Black,TOYOTA,Victoria Island,Lagos,Car Classic,0,
ID_4WPAHP8,1/21/2010,1/20/2011,Male,39,1/21/2010,1,Saloon,Grey,Honda,Abuja,Abuja,Car Classic,1,
ID_4X566E0,6/2/2010,6/1/2011,Female,30,6/2/2010,2,Saloon,As Attached,TOYOTA,Osogbo,Osun,Car Plus,1,
ID_4XW2MAI,12/3/2010,12/2/2011,Male,45,12/3/2010,2,Saloon,Silver,Kia,Eti-Osa,Eti-Osa,Customized Motor,0,
ID_4Z0XRZ8,7/31/2010,7/30/2011,Female,43,7/31/2010,1,Saloon,As Attached,TOYOTA,Benin,Edo,Car Classic,0,
ID_4ZOBNZI,4/10/2010,4/9/2011,Male,38,4/10/2010,2,Saloon,Black,TOYOTA,Essien Udim,Essien-Udim,Car Plus,0,
ID_4ZOPVAA,10/28/2010,10/27/2011,Female,42,10/28/2010,1,JEEP,Grey,TOYOTA,Ikeja,Lagos,Car Classic,0,
ID_4ZOWQHY,3/21/2010,3/20/2011,Male,41,3/21/2010,1,Saloon,Ash,Mercedes,Abuja Municipal,Abuja-Municipal,Car Classic,1,
ID_500MC6F,7/26/2010,7/25/2011,Female,38,7/26/2010,1,Saloon,Black,Nissan,Ibadan North West,Ibadan-West,Car Classic,0,
ID_50EPBEY,12/4/2010,12/3/2011,Male,76,12/4/2010,1,JEEP,Black,TOYOTA,Owerri West ,Owerri-West,Car Classic,0,
ID_50JO1FP,3/22/2010,3/21/2011,Male,39,3/22/2010,1,Saloon,Black,TOYOTA,Abuja,Abuja,Car Classic,0,
ID_50NJR6I,7/1/2010,2/27/2011,Male,37,7/1/2010,2,Saloon,As Attached,TOYOTA,Warri,Delta,Car Classic,1,
ID_51CKZR3,6/13/2010,6/12/2011,Male,55,6/13/2010,1,Truck,White,Mack,Egbeda,Benue,CVTP,1,
ID_521XNN4,1/31/2010,1/30/2011,Male,46,1/31/2010,3,Saloon,As Attached,Hyundai,Minna,Niger-State,Car Classic,0,
ID_53GNV5F,4/24/2010,4/23/2011,Female,34,4/24/2010,1,Saloon,Green,Kia,Ibeju/Lekki,Ibeju-Lekki,Car Plus,1,
ID_53J4K6G,6/21/2010,6/20/2011,Female,1,6/21/2010,1,JEEP,Grey,TOYOTA,Victoria Island,Lagos,Car Classic,0,
ID_53N0FIR,8/14/2010,8/13/2011,NO GENDER,20,8/14/2010,3,JEEP,Black,TOYOTA,GBAGADA,Benue,Car Classic,0,
ID_54R6Q4Y,10/8/2010,2/24/2011,Male,51,10/8/2010,4,Saloon,Black,Honda,Victoria Island,Lagos,Customized Motor,0,
